parfamName,yearIndex,parfam,countryname,environ,culture,equality,pervote,rile,staticRile,electionDate,partyname
LEF,2004,20,Croatia,1.818,2.424,4.242,22.6,-14.545,-23.66,November 2003,Social Democratic Party of Croatia
LIB,2004,40,Croatia,12.367,8.834,2.12,2.7119999999999997,-11.307,4.61,November 2003,Liberal Party
NAT,2004,70,Croatia,2.674,4.619,0.405,33.913000000000004,7.374000000000001,10.25,November 2003,Croatian Democratic Union
LIB,2004,40,Croatia,0.29600000000000004,5.9170000000000025,7.396,8.0,-10.059,4.61,November 2003,Croatian People’s Party
NAT,2004,70,Croatia,13.333,0.0,0.0,6.4,57.333,10.25,November 2003,Croatian Party of Rights
AGR,2004,80,Croatia,7.383999999999999,2.3209999999999997,0.633,7.155,-5.907,1.01,November 2003,Croatian Peasant Party
ETH,2004,90,Croatia,0.0,0.0,8.824,,-5.8820000000000014,-9.04,November 2003,Independent Democratic Serbian Party
SIP,2004,95,Croatia,1.19,1.786,5.357,3.975,-24.405,3.36,November 2003,Croatian Party of Pensioners
DIV,2005,98,Croatia,1.391,1.391,0.0,4.047,-5.563,-10.52,November 2003,Coalition of the Croatian Social-liberal Party and the Democratic Centre
LEF,2005,20,Croatia,1.818,2.424,4.242,22.6,-14.545,-23.66,November 2003,Social Democratic Party of Croatia
LIB,2005,40,Croatia,12.367,8.834,2.12,2.7119999999999997,-11.307,4.61,November 2003,Liberal Party
NAT,2005,70,Croatia,2.674,4.619,0.405,33.913000000000004,7.374000000000001,10.25,November 2003,Croatian Democratic Union
LIB,2005,40,Croatia,0.29600000000000004,5.9170000000000025,7.396,8.0,-10.059,4.61,November 2003,Croatian People’s Party
NAT,2005,70,Croatia,13.333,0.0,0.0,6.4,57.333,10.25,November 2003,Croatian Party of Rights
AGR,2005,80,Croatia,7.383999999999999,2.3209999999999997,0.633,7.155,-5.907,1.01,November 2003,Croatian Peasant Party
ETH,2005,90,Croatia,0.0,0.0,8.824,,-5.8820000000000014,-9.04,November 2003,Independent Democratic Serbian Party
SIP,2005,95,Croatia,1.19,1.786,5.357,3.975,-24.405,3.36,November 2003,Croatian Party of Pensioners
DIV,2006,98,Croatia,1.391,1.391,0.0,4.047,-5.563,-10.52,November 2003,Coalition of the Croatian Social-liberal Party and the Democratic Centre
LEF,2006,20,Croatia,1.818,2.424,4.242,22.6,-14.545,-23.66,November 2003,Social Democratic Party of Croatia
LIB,2006,40,Croatia,12.367,8.834,2.12,2.7119999999999997,-11.307,4.61,November 2003,Liberal Party
NAT,2006,70,Croatia,2.674,4.619,0.405,33.913000000000004,7.374000000000001,10.25,November 2003,Croatian Democratic Union
LIB,2006,40,Croatia,0.29600000000000004,5.9170000000000025,7.396,8.0,-10.059,4.61,November 2003,Croatian People’s Party
NAT,2006,70,Croatia,13.333,0.0,0.0,6.4,57.333,10.25,November 2003,Croatian Party of Rights
AGR,2006,80,Croatia,7.383999999999999,2.3209999999999997,0.633,7.155,-5.907,1.01,November 2003,Croatian Peasant Party
ETH,2006,90,Croatia,0.0,0.0,8.824,,-5.8820000000000014,-9.04,November 2003,Independent Democratic Serbian Party
SIP,2006,95,Croatia,1.19,1.786,5.357,3.975,-24.405,3.36,November 2003,Croatian Party of Pensioners
0,2007,999,Croatia,5.225000000000001,3.048,3.483,6.516,-25.689,0.0,November 2007,"Coalition of the Croatian Peasant Party, the Croatian Social-liberal Party and the Primorian-Goranski Union"
LEF,2007,20,Croatia,0.221,0.0,4.857,31.234,-9.272,-23.66,November 2007,Social Democratic Party of Croatia
NAT,2007,70,Croatia,3.903,3.24,0.442,36.552,5.596,10.25,November 2007,Croatian Democratic Union
LIB,2007,40,Croatia,1.286,0.0,2.251,6.8,-5.145,4.61,November 2007,Croatian People’s Party - Liberal Democrats
ETH,2007,90,Croatia,0.0,0.0,0.0,,1.37,-9.04,November 2007,Independent Democratic Serbian Party
SIP,2007,95,Croatia,4.118,4.118,1.765,1.794,2.353,3.36,November 2007,Croatian Democratic Assembly of Slavonia and Baranja
ETH,2007,90,Croatia,6.316,5.263,2.105,1.541,-5.789,-9.04,November 2007,Istrian Democratic Assembly
0,2008,999,Croatia,5.225000000000001,3.048,3.483,6.516,-25.689,0.0,November 2007,"Coalition of the Croatian Peasant Party, the Croatian Social-liberal Party and the Primorian-Goranski Union"
LEF,2008,20,Croatia,0.221,0.0,4.857,31.234,-9.272,-23.66,November 2007,Social Democratic Party of Croatia
NAT,2008,70,Croatia,3.903,3.24,0.442,36.552,5.596,10.25,November 2007,Croatian Democratic Union
LIB,2008,40,Croatia,1.286,0.0,2.251,6.8,-5.145,4.61,November 2007,Croatian People’s Party - Liberal Democrats
ETH,2008,90,Croatia,0.0,0.0,0.0,,1.37,-9.04,November 2007,Independent Democratic Serbian Party
SIP,2008,95,Croatia,4.118,4.118,1.765,1.794,2.353,3.36,November 2007,Croatian Democratic Assembly of Slavonia and Baranja
ETH,2008,90,Croatia,6.316,5.263,2.105,1.541,-5.789,-9.04,November 2007,Istrian Democratic Assembly
0,2009,999,Croatia,5.225000000000001,3.048,3.483,6.516,-25.689,0.0,November 2007,"Coalition of the Croatian Peasant Party, the Croatian Social-liberal Party and the Primorian-Goranski Union"
LEF,2009,20,Croatia,0.221,0.0,4.857,31.234,-9.272,-23.66,November 2007,Social Democratic Party of Croatia
NAT,2009,70,Croatia,3.903,3.24,0.442,36.552,5.596,10.25,November 2007,Croatian Democratic Union
LIB,2009,40,Croatia,1.286,0.0,2.251,6.8,-5.145,4.61,November 2007,Croatian People’s Party - Liberal Democrats
ETH,2009,90,Croatia,0.0,0.0,0.0,,1.37,-9.04,November 2007,Independent Democratic Serbian Party
SIP,2009,95,Croatia,4.118,4.118,1.765,1.794,2.353,3.36,November 2007,Croatian Democratic Assembly of Slavonia and Baranja
ETH,2009,90,Croatia,6.316,5.263,2.105,1.541,-5.789,-9.04,November 2007,Istrian Democratic Assembly
0,2010,999,Croatia,5.225000000000001,3.048,3.483,6.516,-25.689,0.0,November 2007,"Coalition of the Croatian Peasant Party, the Croatian Social-liberal Party and the Primorian-Goranski Union"
LEF,2010,20,Croatia,0.221,0.0,4.857,31.234,-9.272,-23.66,November 2007,Social Democratic Party of Croatia
NAT,2010,70,Croatia,3.903,3.24,0.442,36.552,5.596,10.25,November 2007,Croatian Democratic Union
LIB,2010,40,Croatia,1.286,0.0,2.251,6.8,-5.145,4.61,November 2007,Croatian People’s Party - Liberal Democrats
ETH,2010,90,Croatia,0.0,0.0,0.0,,1.37,-9.04,November 2007,Independent Democratic Serbian Party
SIP,2010,95,Croatia,4.118,4.118,1.765,1.794,2.353,3.36,November 2007,Croatian Democratic Assembly of Slavonia and Baranja
ETH,2010,90,Croatia,6.316,5.263,2.105,1.541,-5.789,-9.04,November 2007,Istrian Democratic Assembly
SOC,2011,30,Croatia,2.283,3.3139999999999996,2.135,40.719,-14.728,-14.0,December 2011,Kukuriku Coalition
LEF,2011,20,Croatia,0.444,0.0,4.444,5.175,-48.443999999999996,-23.66,December 2011,Croatian Labourists - Labour Party
LIB,2011,40,Croatia,0.0,0.0,0.0,2.8160000000000003,-8.696,4.61,December 2011,Independent List of Ivan Grubišić
NAT,2011,70,Croatia,4.62,4.107,3.593,23.919,-6.366000000000001,10.25,December 2011,Croatian Democratic Union
AGR,2011,80,Croatia,18.558,0.0,0.106,2.9930000000000003,-8.802,1.01,December 2011,Croatian Peasant Party
ETH,2011,90,Croatia,0.0,0.0,19.101,,-15.73,-9.04,December 2011,Independent Democratic Serbian Party
SIP,2011,95,Croatia,9.541,4.037,3.67,2.932,-20.55,3.36,December 2011,Croatian Democratic Assembly of Slavonia and Baranja
SOC,2012,30,Croatia,2.283,3.3139999999999996,2.135,40.719,-14.728,-14.0,December 2011,Kukuriku Coalition
LEF,2012,20,Croatia,0.444,0.0,4.444,5.175,-48.443999999999996,-23.66,December 2011,Croatian Labourists - Labour Party
LIB,2012,40,Croatia,0.0,0.0,0.0,2.8160000000000003,-8.696,4.61,December 2011,Independent List of Ivan Grubišić
NAT,2012,70,Croatia,4.62,4.107,3.593,23.919,-6.366000000000001,10.25,December 2011,Croatian Democratic Union
AGR,2012,80,Croatia,18.558,0.0,0.106,2.9930000000000003,-8.802,1.01,December 2011,Croatian Peasant Party
ETH,2012,90,Croatia,0.0,0.0,19.101,,-15.73,-9.04,December 2011,Independent Democratic Serbian Party
SIP,2012,95,Croatia,9.541,4.037,3.67,2.932,-20.55,3.36,December 2011,Croatian Democratic Assembly of Slavonia and Baranja
SOC,2013,30,Croatia,2.283,3.3139999999999996,2.135,40.719,-14.728,-14.0,December 2011,Kukuriku Coalition
LEF,2013,20,Croatia,0.444,0.0,4.444,5.175,-48.443999999999996,-23.66,December 2011,Croatian Labourists - Labour Party
LIB,2013,40,Croatia,0.0,0.0,0.0,2.8160000000000003,-8.696,4.61,December 2011,Independent List of Ivan Grubišić
NAT,2013,70,Croatia,4.62,4.107,3.593,23.919,-6.366000000000001,10.25,December 2011,Croatian Democratic Union
AGR,2013,80,Croatia,18.558,0.0,0.106,2.9930000000000003,-8.802,1.01,December 2011,Croatian Peasant Party
ETH,2013,90,Croatia,0.0,0.0,19.101,,-15.73,-9.04,December 2011,Independent Democratic Serbian Party
SIP,2013,95,Croatia,9.541,4.037,3.67,2.932,-20.55,3.36,December 2011,Croatian Democratic Assembly of Slavonia and Baranja
SOC,2014,30,Croatia,2.283,3.3139999999999996,2.135,40.719,-14.728,-14.0,December 2011,Kukuriku Coalition
LEF,2014,20,Croatia,0.444,0.0,4.444,5.175,-48.443999999999996,-23.66,December 2011,Croatian Labourists - Labour Party
LIB,2014,40,Croatia,0.0,0.0,0.0,2.8160000000000003,-8.696,4.61,December 2011,Independent List of Ivan Grubišić
NAT,2014,70,Croatia,4.62,4.107,3.593,23.919,-6.366000000000001,10.25,December 2011,Croatian Democratic Union
AGR,2014,80,Croatia,18.558,0.0,0.106,2.9930000000000003,-8.802,1.01,December 2011,Croatian Peasant Party
ETH,2014,90,Croatia,0.0,0.0,19.101,,-15.73,-9.04,December 2011,Independent Democratic Serbian Party
SIP,2014,95,Croatia,9.541,4.037,3.67,2.932,-20.55,3.36,December 2011,Croatian Democratic Assembly of Slavonia and Baranja
SOC,2015,30,Croatia,5.556,3.8310000000000004,3.64,31.401999999999997,-12.835,-14.0,November 2015,Croatia is growing
CON,2015,60,Croatia,3.7880000000000003,2.778,2.02,32.592,9.091,11.64,November 2015,Patriotic Coalition
ETH,2015,90,Croatia,3.2260000000000004,3.2260000000000004,0.0,1.7830000000000001,-22.581,-9.04,November 2015,Our Own Right
LIB,2015,40,Croatia,3.409,0.0,0.0,1.4609999999999999,32.955,4.61,November 2015,People's Party - Reformists
LIB,2015,40,Croatia,2.9589999999999996,0.0,0.0,12.831,8.283999999999999,4.61,November 2015,Bridge of Independent Lists
SIP,2015,95,Croatia,0.0,0.0,0.0,1.287,31.818,3.36,November 2015,Croatian Democratic Assembly of Slavonia and Baranja
SIP,2015,95,Croatia,3.162,0.0,8.943,4.01,-41.012,3.36,November 2015,Human Shield
SIP,2015,95,Croatia,1.639,0.0,16.393,3.1919999999999997,16.393,3.36,November 2015,Milan Bandić 365 - The Party of Labour and Solidarity
LEF,2016,20,Croatia,,,,6.037999999999999,,-23.66,September 2016,The Only Option Coalition
SOC,2016,30,Croatia,3.835,3.2539999999999996,3.2539999999999996,32.795,-10.052,-14.0,September 2016,People's coalition
LIB,2016,40,Croatia,0.8370000000000001,1.6740000000000002,3.766,3.966,-32.218,4.61,September 2016,Coalition for Prime Minister
ETH,2016,90,Croatia,4.093999999999999,1.754,1.17,2.224,14.035,-9.04,September 2016,Even Stronger Istria Coalition
LIB,2016,40,Croatia,2.115,6.94,1.256,9.648,-3.1060000000000003,4.61,September 2016,Bridge of Independent Lists
NAT,2016,70,Croatia,1.912,5.686,3.5780000000000003,32.911,-2.7939999999999996,10.25,September 2016,Croatian Democratic Union
LEF,2017,20,Croatia,,,,6.037999999999999,,-23.66,September 2016,The Only Option Coalition
SOC,2017,30,Croatia,3.835,3.2539999999999996,3.2539999999999996,32.795,-10.052,-14.0,September 2016,People's coalition
LIB,2017,40,Croatia,0.8370000000000001,1.6740000000000002,3.766,3.966,-32.218,4.61,September 2016,Coalition for Prime Minister
ETH,2017,90,Croatia,4.093999999999999,1.754,1.17,2.224,14.035,-9.04,September 2016,Even Stronger Istria Coalition
LIB,2017,40,Croatia,2.115,6.94,1.256,9.648,-3.1060000000000003,4.61,September 2016,Bridge of Independent Lists
NAT,2017,70,Croatia,1.912,5.686,3.5780000000000003,32.911,-2.7939999999999996,10.25,September 2016,Croatian Democratic Union
LEF,2018,20,Croatia,,,,6.037999999999999,,-23.66,September 2016,The Only Option Coalition
SOC,2018,30,Croatia,3.835,3.2539999999999996,3.2539999999999996,32.795,-10.052,-14.0,September 2016,People's coalition
LIB,2018,40,Croatia,0.8370000000000001,1.6740000000000002,3.766,3.966,-32.218,4.61,September 2016,Coalition for Prime Minister
ETH,2018,90,Croatia,4.093999999999999,1.754,1.17,2.224,14.035,-9.04,September 2016,Even Stronger Istria Coalition
LIB,2018,40,Croatia,2.115,6.94,1.256,9.648,-3.1060000000000003,4.61,September 2016,Bridge of Independent Lists
NAT,2018,70,Croatia,1.912,5.686,3.5780000000000003,32.911,-2.7939999999999996,10.25,September 2016,Croatian Democratic Union
LEF,2019,20,Croatia,,,,6.037999999999999,,-23.66,September 2016,The Only Option Coalition
SOC,2019,30,Croatia,3.835,3.2539999999999996,3.2539999999999996,32.795,-10.052,-14.0,September 2016,People's coalition
LIB,2019,40,Croatia,0.8370000000000001,1.6740000000000002,3.766,3.966,-32.218,4.61,September 2016,Coalition for Prime Minister
ETH,2019,90,Croatia,4.093999999999999,1.754,1.17,2.224,14.035,-9.04,September 2016,Even Stronger Istria Coalition
LIB,2019,40,Croatia,2.115,6.94,1.256,9.648,-3.1060000000000003,4.61,September 2016,Bridge of Independent Lists
NAT,2019,70,Croatia,1.912,5.686,3.5780000000000003,32.911,-2.7939999999999996,10.25,September 2016,Croatian Democratic Union
LEF,2020,20,Croatia,,,,6.037999999999999,,-23.66,September 2016,The Only Option Coalition
SOC,2020,30,Croatia,3.835,3.2539999999999996,3.2539999999999996,32.795,-10.052,-14.0,September 2016,People's coalition
LIB,2020,40,Croatia,0.8370000000000001,1.6740000000000002,3.766,3.966,-32.218,4.61,September 2016,Coalition for Prime Minister
ETH,2020,90,Croatia,4.093999999999999,1.754,1.17,2.224,14.035,-9.04,September 2016,Even Stronger Istria Coalition
LIB,2020,40,Croatia,2.115,6.94,1.256,9.648,-3.1060000000000003,4.61,September 2016,Bridge of Independent Lists
NAT,2020,70,Croatia,1.912,5.686,3.5780000000000003,32.911,-2.7939999999999996,10.25,September 2016,Croatian Democratic Union
LEF,1949,20,Germany,0.0,0.0,14.773,5.7379999999999995,-10.227,-23.66,August 1949,Communist Party of Germany
SOC,1949,30,Germany,0.0,0.0,2.041,29.221999999999998,-18.367,-14.0,August 1949,Social Democratic Party of Germany
LIB,1949,40,Germany,0.0,1.869,0.935,11.924000000000001,6.5420000000000025,4.61,August 1949,Free Democratic Party
CHR,1949,50,Germany,0.0,0.68,2.041,31.009,-11.565,6.13,August 1949,Christian Democratic Union/Christian Social Union
CHR,1949,50,Germany,0.0,0.0,0.0,3.065,-21.739,6.13,August 1949,Centre Party
CON,1949,60,Germany,0.0,0.0,11.429,3.9610000000000003,28.570999999999998,11.64,August 1949,German Party
NAT,1949,70,Germany,0.0,0.0,4.11,2.873,-24.658,10.25,August 1949,Economic Reconstruction League
NAT,1949,70,Germany,0.0,0.0,5.0,1.808,20.0,10.25,August 1949,German Reich Party
ETH,1949,90,Germany,0.0,0.0,4.762,4.157,28.570999999999998,-9.04,August 1949,Bavarian Party
ETH,1949,90,Germany,0.0,0.0,5.263,0.318,31.579,-9.04,August 1949,South Schleswig Voters’ Union
LEF,1950,20,Germany,0.0,0.0,14.773,5.7379999999999995,-10.227,-23.66,August 1949,Communist Party of Germany
SOC,1950,30,Germany,0.0,0.0,2.041,29.221999999999998,-18.367,-14.0,August 1949,Social Democratic Party of Germany
LIB,1950,40,Germany,0.0,1.869,0.935,11.924000000000001,6.5420000000000025,4.61,August 1949,Free Democratic Party
CHR,1950,50,Germany,0.0,0.68,2.041,31.009,-11.565,6.13,August 1949,Christian Democratic Union/Christian Social Union
CHR,1950,50,Germany,0.0,0.0,0.0,3.065,-21.739,6.13,August 1949,Centre Party
CON,1950,60,Germany,0.0,0.0,11.429,3.9610000000000003,28.570999999999998,11.64,August 1949,German Party
NAT,1950,70,Germany,0.0,0.0,4.11,2.873,-24.658,10.25,August 1949,Economic Reconstruction League
NAT,1950,70,Germany,0.0,0.0,5.0,1.808,20.0,10.25,August 1949,German Reich Party
ETH,1950,90,Germany,0.0,0.0,4.762,4.157,28.570999999999998,-9.04,August 1949,Bavarian Party
ETH,1950,90,Germany,0.0,0.0,5.263,0.318,31.579,-9.04,August 1949,South Schleswig Voters’ Union
LEF,1951,20,Germany,0.0,0.0,14.773,5.7379999999999995,-10.227,-23.66,August 1949,Communist Party of Germany
SOC,1951,30,Germany,0.0,0.0,2.041,29.221999999999998,-18.367,-14.0,August 1949,Social Democratic Party of Germany
LIB,1951,40,Germany,0.0,1.869,0.935,11.924000000000001,6.5420000000000025,4.61,August 1949,Free Democratic Party
CHR,1951,50,Germany,0.0,0.68,2.041,31.009,-11.565,6.13,August 1949,Christian Democratic Union/Christian Social Union
CHR,1951,50,Germany,0.0,0.0,0.0,3.065,-21.739,6.13,August 1949,Centre Party
CON,1951,60,Germany,0.0,0.0,11.429,3.9610000000000003,28.570999999999998,11.64,August 1949,German Party
NAT,1951,70,Germany,0.0,0.0,4.11,2.873,-24.658,10.25,August 1949,Economic Reconstruction League
NAT,1951,70,Germany,0.0,0.0,5.0,1.808,20.0,10.25,August 1949,German Reich Party
ETH,1951,90,Germany,0.0,0.0,4.762,4.157,28.570999999999998,-9.04,August 1949,Bavarian Party
ETH,1951,90,Germany,0.0,0.0,5.263,0.318,31.579,-9.04,August 1949,South Schleswig Voters’ Union
LEF,1952,20,Germany,0.0,0.0,14.773,5.7379999999999995,-10.227,-23.66,August 1949,Communist Party of Germany
SOC,1952,30,Germany,0.0,0.0,2.041,29.221999999999998,-18.367,-14.0,August 1949,Social Democratic Party of Germany
LIB,1952,40,Germany,0.0,1.869,0.935,11.924000000000001,6.5420000000000025,4.61,August 1949,Free Democratic Party
CHR,1952,50,Germany,0.0,0.68,2.041,31.009,-11.565,6.13,August 1949,Christian Democratic Union/Christian Social Union
CHR,1952,50,Germany,0.0,0.0,0.0,3.065,-21.739,6.13,August 1949,Centre Party
CON,1952,60,Germany,0.0,0.0,11.429,3.9610000000000003,28.570999999999998,11.64,August 1949,German Party
NAT,1952,70,Germany,0.0,0.0,4.11,2.873,-24.658,10.25,August 1949,Economic Reconstruction League
NAT,1952,70,Germany,0.0,0.0,5.0,1.808,20.0,10.25,August 1949,German Reich Party
ETH,1952,90,Germany,0.0,0.0,4.762,4.157,28.570999999999998,-9.04,August 1949,Bavarian Party
ETH,1952,90,Germany,0.0,0.0,5.263,0.318,31.579,-9.04,August 1949,South Schleswig Voters’ Union
SOC,1953,30,Germany,0.0,0.0,7.407,28.837,-23.456999999999997,-14.0,September 1953,Social Democratic Party of Germany
LIB,1953,40,Germany,0.0,2.247,2.247,9.543,-1.124,4.61,September 1953,Free Democratic Party
CHR,1953,50,Germany,0.0,1.653,2.479,45.167,-6.612,6.13,September 1953,Christian Democratic Union/Christian Social Union
CHR,1953,50,Germany,0.0,0.0,10.0,0.7879999999999999,-10.0,6.13,September 1953,Centre Party
CON,1953,60,Germany,0.0,0.0,4.762,3.253,-15.475999999999999,11.64,September 1953,German Party
SIP,1953,95,Germany,0.0,0.0,6.6670000000000025,5.869,-13.333,3.36,September 1953,Refugee Party
SOC,1954,30,Germany,0.0,0.0,7.407,28.837,-23.456999999999997,-14.0,September 1953,Social Democratic Party of Germany
LIB,1954,40,Germany,0.0,2.247,2.247,9.543,-1.124,4.61,September 1953,Free Democratic Party
CHR,1954,50,Germany,0.0,1.653,2.479,45.167,-6.612,6.13,September 1953,Christian Democratic Union/Christian Social Union
CHR,1954,50,Germany,0.0,0.0,10.0,0.7879999999999999,-10.0,6.13,September 1953,Centre Party
CON,1954,60,Germany,0.0,0.0,4.762,3.253,-15.475999999999999,11.64,September 1953,German Party
SIP,1954,95,Germany,0.0,0.0,6.6670000000000025,5.869,-13.333,3.36,September 1953,Refugee Party
SOC,1955,30,Germany,0.0,0.0,7.407,28.837,-23.456999999999997,-14.0,September 1953,Social Democratic Party of Germany
LIB,1955,40,Germany,0.0,2.247,2.247,9.543,-1.124,4.61,September 1953,Free Democratic Party
CHR,1955,50,Germany,0.0,1.653,2.479,45.167,-6.612,6.13,September 1953,Christian Democratic Union/Christian Social Union
CHR,1955,50,Germany,0.0,0.0,10.0,0.7879999999999999,-10.0,6.13,September 1953,Centre Party
CON,1955,60,Germany,0.0,0.0,4.762,3.253,-15.475999999999999,11.64,September 1953,German Party
SIP,1955,95,Germany,0.0,0.0,6.6670000000000025,5.869,-13.333,3.36,September 1953,Refugee Party
SOC,1956,30,Germany,0.0,0.0,7.407,28.837,-23.456999999999997,-14.0,September 1953,Social Democratic Party of Germany
