year,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
1996-01-01,20,Greece,3.7039999999999997,0.0,6.667000000000001,5.119,19.259,September 1996,Progressive Left Coalition
1996-01-01,30,Greece,4.023,10.754000000000001,3.912,41.495,-13.795,September 1996,Panhellenic Socialist Movement
1996-01-01,30,Greece,0.713,9.891,8.131,4.437,-17.166,September 1996,Democratic Social Movement
1996-01-01,50,Greece,14.94,16.753,0.45,38.124,-11.164000000000001,September 1996,New Democracy
1996-01-01,50,Greece,1.4580000000000002,2.332,2.915,2.944,16.618,September 1996,Political Spring
2000-01-01,20,Greece,0.233,1.86,8.14,5.53,-34.186,April 2000,Communist Party of Greece
2000-01-01,20,Greece,4.386,2.7289999999999996,9.259,3.2,-24.951,April 2000,Progressive Left Coalition
2000-01-01,30,Greece,5.937,8.734,1.847,43.79,-17.23,April 2000,Panhellenic Socialist Movement
2000-01-01,50,Greece,3.841,3.977,2.033,42.73,-4.971,April 2000,New Democracy
2004-01-01,20,Greece,4.375,1.25,6.875,3.262,-20.625,March 2004,Coalition of the Radical Left
2004-01-01,20,Greece,0.862,0.862,1.724,5.896,8.621,March 2004,Communist Party of Greece
2004-01-01,30,Greece,6.467000000000001,7.718999999999999,1.6019999999999999,40.548,-9.467,March 2004,Panhellenic Socialist Movement
2004-01-01,50,Greece,6.119,6.495,0.659,45.361999999999995,-17.602999999999998,March 2004,New Democracy
2007-01-01,20,Greece,1.786,0.0,3.571,5.045,8.929,September 2007,Coalition of the Radical Left
2007-01-01,20,Greece,0.763,0.0,3.053,8.154,-53.435,September 2007,Communist Party of Greece
2007-01-01,30,Greece,6.494,2.866,3.8510000000000004,38.097,-14.644,September 2007,Panhellenic Socialist Movement
2007-01-01,50,Greece,9.455,0.0,5.609,41.835,-12.66,September 2007,New Democracy
2007-01-01,70,Greece,3.665,0.0,4.338,3.795,-1.571,September 2007,Popular Orthodox Rally
2009-01-01,20,Greece,2.381,0.0,7.143,4.602,21.429000000000002,October 2009,Coalition of the Radical Left
2009-01-01,20,Greece,0.0,0.0,0.0,7.541,70.58800000000002,October 2009,Communist Party of Greece
2009-01-01,30,Greece,9.667,4.718,4.022,43.923,-20.726999999999997,October 2009,Panhellenic Socialist Movement
2009-01-01,50,Greece,18.252,0.0,3.221,33.477,-16.258,October 2009,New Democracy
2012-01-01,20,Greece,1.111,0.741,3.7039999999999997,16.781,-35.556,May 2012,Coalition of the Radical Left
2012-01-01,20,Greece,0.0,0.0,2.218,8.477,23.475,May 2012,Communist Party of Greece
2012-01-01,20,Greece,5.252999999999999,3.228,2.785,6.106,-6.709000000000001,May 2012,Democratic Left
2012-01-01,30,Greece,0.0,0.245,2.9410000000000003,13.18,-13.48,May 2012,Panhellenic Socialist Movement
2012-01-01,50,Greece,0.0,0.0,13.636,18.849,22.726999999999997,May 2012,New Democracy
2012-01-01,70,Greece,4.212,2.8080000000000003,2.964,2.9010000000000002,7.02,May 2012,Popular Orthodox Rally
2012-01-01,70,Greece,0.0,2.151,3.763,6.972,38.172,May 2012,Golden Dawn
2012-01-01,70,Greece,0.0,0.0,4.516,10.605,-12.258,May 2012,Independent Greeks
2012-01-01,20,Greece,0.0,0.0,0.613,4.503,11.043,June 2012,Communist Party of Greece
2012-01-01,20,Greece,9.406,20.142,1.952,26.886999999999997,-25.732,June 2012,Coalition of the Radical Left - Unionist Social Front
2012-01-01,20,Greece,5.252999999999999,3.228,2.785,6.256,-6.709000000000001,June 2012,Democratic Left
2012-01-01,30,Greece,0.0,0.0,0.0,12.279000000000002,26.531,June 2012,Panhellenic Socialist Movement
2012-01-01,50,Greece,0.0,0.0,13.636,29.658,22.726999999999997,June 2012,New Democracy
2012-01-01,70,Greece,0.0,2.151,3.763,6.92,38.172,June 2012,Golden Dawn
2012-01-01,70,Greece,0.0,0.0,4.516,7.513,-12.258,June 2012,Independent Greeks
2015-01-01,20,Greece,0.0,0.0,3.2260000000000004,5.341,29.031999999999996,January 2015,Communist Party of Greece
2015-01-01,20,Greece,2.6489999999999996,0.0,0.662,36.34,-41.722,January 2015,Coalition of the Radical Left
2015-01-01,30,Greece,8.733,0.0,3.425,4.573,-37.842,January 2015,Panhellenic Socialist Movement
2015-01-01,30,Greece,5.326000000000001,7.856,0.932,5.906000000000001,-12.915999999999999,January 2015,The River
2015-01-01,50,Greece,1.235,0.617,0.617,27.15,-8.025,January 2015,New Democracy
2015-01-01,70,Greece,1.744,0.581,0.0,6.136,2.326,January 2015,Golden Dawn
2015-01-01,70,Greece,0.0,0.0,7.692,4.635,46.153999999999996,January 2015,Independent Greeks
2015-01-01,20,Greece,0.0,0.0,0.0,5.417999999999999,-44.348,September 2015,Communist Party of Greece
2015-01-01,20,Greece,2.081,2.8789999999999996,1.7690000000000001,35.46,-22.234,September 2015,Coalition of the Radical Left
2015-01-01,20,Greece,0.426,1.702,0.0,2.86,-40.426,September 2015,Popular Unity
2015-01-01,30,Greece,0.726,0.242,0.484,5.54,-24.455,September 2015,Panhellenic Socialist Movement
2015-01-01,40,Greece,1.525,0.862,1.061,3.352,-1.393,September 2015,Union of Centrists
2015-01-01,50,Greece,0.204,1.222,0.0,27.414,17.515,September 2015,New Democracy
1975-01-01,20,Portugal,0.0,0.0,4.959000000000001,0.84,-55.372,April 1975,Popular Democratic Union
1975-01-01,20,Portugal,0.0,0.0,0.0,13.46,-44.586000000000006,April 1975,Portuguese Communist Party
1975-01-01,30,Portugal,0.0,3.03,1.515,4.43,-37.879,April 1975,Popular Democratic Movement
1975-01-01,30,Portugal,0.0,0.0,0.0,40.69,-58.108000000000004,April 1975,Socialist Party
1975-01-01,60,Portugal,0.0,1.8869999999999998,18.868,28.35,-1.8869999999999998,April 1975,Popular Democratic Party
1975-01-01,50,Portugal,0.98,0.98,0.98,8.22,-3.9219999999999997,April 1975,Social Democratic Center Party
1976-01-01,20,Portugal,0.0,0.0,1.176,1.7790000000000001,-34.118,April 1976,Popular Democratic Union
1976-01-01,20,Portugal,0.0,3.279,1.639,15.297,-16.393,April 1976,Portuguese Communist Party
1976-01-01,30,Portugal,0.0,0.474,1.896,36.741,31.28,April 1976,Socialist Party
1976-01-01,60,Portugal,0.0,0.0,7.143,25.24,-3.571,April 1976,Popular Democratic Party
1976-01-01,50,Portugal,0.521,0.0,0.521,16.69,-3.6460000000000004,April 1976,Social Democratic Center Party
1976-01-01,70,Portugal,0.0,0.0,4.444,0.5479999999999999,18.889,April 1976,Popular Monarchist Party
1979-01-01,20,Portugal,1.379,0.0,2.759,2.225,-15.172,December 1979,Popular Democratic Union
1979-01-01,20,Portugal,0.0,4.098,3.279,18.27,6.557,December 1979,Portuguese Communist Party
1979-01-01,30,Portugal,0.0,4.098,3.279,1.25,6.557,December 1979,Popular Democratic Movement
1979-01-01,30,Portugal,0.36700000000000005,0.0,1.651,28.236,6.606,December 1979,Socialist Party
1979-01-01,60,Portugal,5.652,4.638,2.029,27.51,9.42,December 1979,Social Democratic Party
1979-01-01,50,Portugal,5.652,4.638,2.029,15.21,9.42,December 1979,Social Democratic Center Party
1979-01-01,70,Portugal,5.652,4.638,2.029,1.81,9.42,December 1979,Popular Monarchist Party
1980-01-01,20,Portugal,0.0,0.722,6.859,1.4180000000000001,-2.166,October 1980,Popular Democratic Union
1980-01-01,20,Portugal,0.361,1.083,0.0,16.48,38.266999999999996,October 1980,Portuguese Communist Party
1980-01-01,30,Portugal,0.361,1.083,0.0,0.85,38.266999999999996,October 1980,Popular Democratic Movement
1980-01-01,30,Portugal,1.775,6.5089999999999995,1.183,25.6,4.734,October 1980,Socialist Party
1980-01-01,60,Portugal,2.37,2.37,10.19,29.53,19.430999999999997,October 1980,Social Democratic Party
1980-01-01,30,Portugal,1.775,6.5089999999999995,1.183,1.55,4.734,October 1980,Association of Independent Social Democrats
1980-01-01,30,Portugal,1.775,6.5089999999999995,1.183,1.55,4.734,October 1980,Leftwing Union for the Socialist Democracy
1980-01-01,50,Portugal,2.37,2.37,10.19,16.57,19.430999999999997,October 1980,Social Democratic Center Party
1980-01-01,70,Portugal,2.37,2.37,10.19,2.16,19.430999999999997,October 1980,Popular Monarchist Party
1983-01-01,10,Portugal,46.875,6.25,6.25,0.42,15.625,April 1983,Ecologist Party ‘The Greens'
1983-01-01,20,Portugal,0.0,0.0,0.0,0.49700000000000005,28.570999999999998,April 1983,Popular Democratic Union
1983-01-01,20,Portugal,0.469,0.939,0.469,16.99,20.656999999999996,April 1983,Portuguese Communist Party
1983-01-01,30,Portugal,0.61,0.61,1.22,1.27,15.854000000000001,April 1983,Popular Democratic Movement
1983-01-01,30,Portugal,0.8,0.0,0.8,37.338,-12.0,April 1983,Socialist Party
1983-01-01,60,Portugal,1.325,7.285,0.883,27.769000000000002,-20.971,April 1983,Social Democratic Party
1983-01-01,50,Portugal,0.0,0.0,0.0,12.718,38.393,April 1983,Social Democratic Center Party
1983-01-01,70,Portugal,14.4,12.8,0.0,0.502,9.6,April 1983,Popular Monarchist Party
1985-01-01,10,Portugal,34.549,3.125,3.125,0.42,30.961,October 1985,Ecologist Party ‘The Greens'
1985-01-01,20,Portugal,1.183,0.5920000000000001,2.9589999999999996,1.304,-7.692,October 1985,Popular Democratic Union
1985-01-01,20,Portugal,0.0,0.0,1.626,14.29,22.764,October 1985,Portuguese Communist Party
1985-01-01,30,Portugal,1.9609999999999999,0.0,2.9410000000000003,1.26,-30.392,October 1985,Popular Democratic Movement
1985-01-01,30,Portugal,0.0,1.37,1.37,21.375,17.808,October 1985,Socialist Party
1985-01-01,30,Portugal,0.0,1.786,7.143,18.526,17.857,October 1985,Democratic Renewal Party
1985-01-01,60,Portugal,1.087,2.174,2.174,30.586,26.087,October 1985,Social Democratic Party
1985-01-01,50,Portugal,0.0,0.0,1.25,10.002,22.5,October 1985,Social Democratic Center Party
1987-01-01,10,Portugal,22.221999999999998,0.0,0.0,0.402,46.29600000000001,July 1987,Ecologist Party ‘The Greens'
1987-01-01,20,Portugal,1.8869999999999998,1.8869999999999998,7.5470000000000015,0.924,12.264000000000001,July 1987,Popular Democratic Union
1987-01-01,20,Portugal,1.923,0.6409999999999999,3.205,11.254000000000001,30.128,July 1987,Portuguese Communist Party
1987-01-01,30,Portugal,0.0,0.0,6.061,22.81,-30.303,July 1987,Socialist Party
1987-01-01,30,Portugal,0.0,1.786,7.143,5.046,17.857,July 1987,Democratic Renewal Party
1987-01-01,60,Portugal,0.0,0.0,5.8820000000000014,51.287,25.735,July 1987,Social Democratic Party
1987-01-01,30,Portugal,0.0,3.125,5.207999999999999,0.804,32.292,July 1987,Democratic Intervention
1987-01-01,50,Portugal,4.04,4.04,6.061,4.439,4.04,July 1987,Social Democratic Center Party
1991-01-01,20,Portugal,3.8989999999999996,7.903,8.957000000000003,,-15.120999999999999,October 1991,Portuguese Communist Party
1991-01-01,20,Portugal,3.8989999999999996,7.903,8.957000000000003,8.961,-15.120999999999999,October 1991,Unified Democratic Coalition
1991-01-01,30,Portugal,5.6770000000000005,5.122000000000001,6.754,29.58,-11.777999999999999,October 1991,Socialist Party
1991-01-01,60,Portugal,7.876,6.879,5.085,50.993,-8.774000000000001,October 1991,Social Democratic Party
1991-01-01,50,Portugal,7.641,5.98,6.645,4.433,-10.630999999999998,October 1991,Social Democratic Center Party
1991-01-01,95,Portugal,7.735,5.525,4.42,1.706,-1.105,October 1991,National Solidarity Party
1995-01-01,20,Portugal,3.315,7.267,7.904,,-24.18,October 1995,Portuguese Communist Party
1995-01-01,20,Portugal,3.315,7.267,7.904,8.739,-24.18,October 1995,Unified Democratic Coalition
1995-01-01,30,Portugal,4.627,3.7310000000000003,5.148,44.611000000000004,-16.694000000000003,October 1995,Socialist Party
1995-01-01,60,Portugal,4.523,5.815,3.0869999999999997,34.784,-4.164,October 1995,Social Democratic Party
1995-01-01,50,Portugal,5.492000000000001,4.301,5.337000000000001,9.228,-0.674,October 1995,Social Democratic Center-Popular Party
1999-01-01,20,Portugal,5.468999999999999,3.6460000000000004,15.365,2.481,-27.604,October 1999,Left Bloc
1999-01-01,20,Portugal,3.4389999999999996,7.121,7.395,,-29.063000000000002,October 1999,Portuguese Communist Party
1999-01-01,20,Portugal,3.505,7.223,7.4060000000000015,9.103,-28.924,October 1999,Unified Democratic Coalition
1999-01-01,30,Portugal,1.464,6.848,5.34,44.41,-17.7,October 1999,Socialist Party
1999-01-01,60,Portugal,3.766,6.494,5.195,32.626999999999995,-0.909,October 1999,Social Democratic Party
1999-01-01,50,Portugal,5.575,4.093999999999999,6.359,8.455,-14.199000000000002,October 1999,Social Democratic Center-Popular Party
2002-01-01,10,Portugal,53.488,0.0,10.078,1.167,9.302,March 2002,Ecologist Party ‘The Greens'
2002-01-01,20,Portugal,0.621,0.0,8.82,2.795,-20.248,March 2002,Left Bloc
2002-01-01,20,Portugal,5.202999999999999,3.991,7.021,5.832999999999999,-21.276,March 2002,Portuguese Communist Party
2002-01-01,20,Portugal,5.229,5.034,6.496,,-19.617,March 2002,Unified Democratic Coalition
2002-01-01,30,Portugal,4.686,5.978,5.167999999999999,38.551,-9.897,March 2002,Socialist Party
2002-01-01,60,Portugal,4.321000000000001,5.442,4.189,41.013999999999996,1.1540000000000001,March 2002,Social Democratic Party
2002-01-01,50,Portugal,3.062,3.062,2.055,8.896000000000003,16.197,March 2002,Social Democratic Center-Popular Party
2005-01-01,10,Portugal,43.04600000000001,0.0,5.96,1.0859999999999999,-27.815,February 2005,Ecologist Party ‘The Greens'
2005-01-01,20,Portugal,6.967000000000001,3.6889999999999996,12.602,6.542000000000001,-28.636999999999997,February 2005,Left Bloc
2005-01-01,20,Portugal,4.9110000000000005,3.699,5.899,6.513999999999999,-23.884,February 2005,Portuguese Communist Party
2005-01-01,20,Portugal,4.9110000000000005,3.699,5.899,,-23.884,February 2005,Unified Democratic Coalition
2005-01-01,30,Portugal,4.213,5.952999999999999,5.545,46.396,-10.22,February 2005,Socialist Party
2005-01-01,60,Portugal,13.28,3.377,3.661,29.638,2.015,February 2005,Social Democratic Party
2005-01-01,50,Portugal,7.803,7.59,3.503,7.4639999999999995,9.607,February 2005,Social Democratic Center-Popular Party
2009-01-01,10,Portugal,33.33,0.0,8.33,1.089,-25.0,September 2009,Ecologist Party ‘The Greens'
2009-01-01,20,Portugal,9.84,2.96,6.44,10.134,-28.66,September 2009,Left Bloc
2009-01-01,20,Portugal,1.56,1.99,7.19,7.081,-21.82,September 2009,Portuguese Communist Party
2009-01-01,30,Portugal,4.593,6.316,7.751,37.73,-4.498,September 2009,Socialist Party
2009-01-01,60,Portugal,6.88,4.4,4.74,30.05,6.54,September 2009,Social Democratic Party
2009-01-01,50,Portugal,5.62,2.39,3.1,10.4,8.950000000000003,September 2009,Social Democratic Center-Popular Party
2011-01-01,10,Portugal,11.811,0.0,9.449,1.0290000000000001,-14.173,June 2011,Ecologist Party ‘The Greens'
2011-01-01,20,Portugal,4.25,2.602,5.551,5.393,-35.82,June 2011,Left Bloc
2011-01-01,20,Portugal,0.0,0.0,9.0,7.201000000000001,-15.0,June 2011,Portuguese Communist Party
2011-01-01,30,Portugal,4.2219999999999995,8.203,4.946000000000001,29.239,0.24100000000000002,June 2011,Socialist Party
2011-01-01,60,Portugal,2.525,2.971,3.193,40.306,12.811,June 2011,Social Democratic Party
2011-01-01,50,Portugal,0.7509999999999999,1.033,5.257999999999999,12.21,22.816999999999997,June 2011,Social Democratic Center-Popular Party
2015-01-01,60,Portugal,6.457999999999999,4.087,4.945,40.034,0.605,October 2015,Portugal Ahead
2015-01-01,10,Portugal,16.968,3.971,7.22,1.008,-14.079,October 2015,Ecologist Party ‘The Greens'
2015-01-01,10,Portugal,33.791,1.58,4.121,1.443,-19.368,October 2015,People-Animals-Nature
2015-01-01,20,Portugal,8.439,4.809,6.987,10.581,-26.679000000000002,October 2015,Left Bloc
2015-01-01,20,Portugal,2.1319999999999997,3.554,5.188,7.558,-20.682,October 2015,Portuguese Communist Party
2015-01-01,30,Portugal,6.858000000000001,6.115,7.635,33.568000000000005,-4.525,October 2015,Socialist Party
2019-01-01,10,Portugal,23.697,0.474,7.109,1.057,-31.28,October 2019,Ecologist Party ‘The Greens'
2019-01-01,10,Portugal,21.586,3.2039999999999997,8.981,3.4930000000000003,-25.473000000000003,October 2019,People-Animals-Nature
2019-01-01,10,Portugal,16.095,2.571,9.524,1.1440000000000001,-24.095,October 2019,Free
2019-01-01,20,Portugal,3.904,2.967,14.055,10.009,-34.513000000000005,October 2019,Left Bloc
2019-01-01,20,Portugal,1.722,2.8710000000000004,7.1770000000000005,5.2829999999999995,-31.77,October 2019,Portuguese Communist Party
2019-01-01,30,Portugal,5.825,3.208,7.725000000000001,38.195,-12.620999999999999,October 2019,Socialist Party
2019-01-01,60,Portugal,5.0360000000000005,4.543,8.374,29.18,-4.598,October 2019,Social Democratic Party
2019-01-01,40,Portugal,1.1540000000000001,0.253,1.515,1.355,13.853,October 2019,Liberal Iniciative
2019-01-01,50,Portugal,3.63,2.764,2.764,4.439,10.767000000000001,October 2019,Social Democratic Center-Popular Party
2019-01-01,70,Portugal,2.374,2.077,0.7909999999999999,1.358,47.873000000000005,October 2019,Enough
1949-01-01,20,Germany,0.0,0.0,14.773,5.7379999999999995,-10.227,August 1949,Communist Party of Germany
1949-01-01,30,Germany,0.0,0.0,2.041,29.221999999999998,-18.367,August 1949,Social Democratic Party of Germany
1949-01-01,40,Germany,0.0,1.869,0.935,11.924000000000001,6.542000000000001,August 1949,Free Democratic Party
1949-01-01,50,Germany,0.0,0.68,2.041,31.009,-11.565,August 1949,Christian Democratic Union/Christian Social Union
1949-01-01,50,Germany,0.0,0.0,0.0,3.065,-21.739,August 1949,Centre Party
1949-01-01,60,Germany,0.0,0.0,11.429,3.9610000000000003,28.570999999999998,August 1949,German Party
1949-01-01,70,Germany,0.0,0.0,4.11,2.873,-24.658,August 1949,Economic Reconstruction League
1949-01-01,70,Germany,0.0,0.0,5.0,1.808,20.0,August 1949,German Reich Party
1949-01-01,90,Germany,0.0,0.0,4.762,4.157,28.570999999999998,August 1949,Bavarian Party
1949-01-01,90,Germany,0.0,0.0,5.263,0.318,31.579,August 1949,South Schleswig Voters’ Union
1953-01-01,30,Germany,0.0,0.0,7.407,28.837,-23.456999999999997,September 1953,Social Democratic Party of Germany
1953-01-01,40,Germany,0.0,2.247,2.247,9.543,-1.124,September 1953,Free Democratic Party
1953-01-01,50,Germany,0.0,1.653,2.479,45.167,-6.612,September 1953,Christian Democratic Union/Christian Social Union
1953-01-01,50,Germany,0.0,0.0,10.0,0.7879999999999999,-10.0,September 1953,Centre Party
1953-01-01,60,Germany,0.0,0.0,4.762,3.253,-15.475999999999999,September 1953,German Party
1953-01-01,95,Germany,0.0,0.0,6.667000000000001,5.869,-13.333,September 1953,Refugee Party
1957-01-01,30,Germany,0.0,1.4709999999999999,5.8820000000000014,31.752,-25.0,September 1957,Social Democratic Party of Germany
1957-01-01,40,Germany,0.0,1.449,2.8989999999999996,7.715,0.0,September 1957,Free Democratic Party
1957-01-01,50,Germany,0.0,0.0,0.0,50.18600000000001,50.0,September 1957,Christian Democratic Union/Christian Social Union
1957-01-01,60,Germany,0.0,0.0,0.0,3.3680000000000003,-20.0,September 1957,German Party
1961-01-01,30,Germany,1.744,1.744,4.651,36.219,-2.907,September 1961,Social Democratic Party of Germany
1961-01-01,40,Germany,2.804,0.935,0.935,12.769,-17.757,September 1961,Free Democratic Party
1961-01-01,50,Germany,6.977,4.651,2.326,45.318000000000005,2.326,September 1961,Christian Democratic Union/Christian Social Union
1965-01-01,30,Germany,0.9109999999999999,3.417,0.9109999999999999,39.28,-5.922999999999999,September 1965,Social Democratic Party of Germany
1965-01-01,40,Germany,2.358,1.8869999999999998,1.415,9.493,0.943,September 1965,Free Democratic Party
1965-01-01,50,Germany,3.2,0.0,2.4,47.59,-1.6,September 1965,Christian Democratic Union/Christian Social Union
1969-01-01,30,Germany,0.0,2.609,6.087000000000001,42.667,-10.435,September 1969,Social Democratic Party of Germany
1969-01-01,40,Germany,0.0,1.3330000000000002,0.667,5.774,-18.667,September 1969,Free Democratic Party
1969-01-01,50,Germany,2.542,0.847,2.542,46.093,-5.085,September 1969,Christian Democratic Union/Christian Social Union
1972-01-01,30,Germany,5.0,6.667000000000001,6.111000000000001,45.85,-14.444,November 1972,Social Democratic Party of Germany
1972-01-01,40,Germany,3.846,0.0,3.846,8.356,26.923000000000002,November 1972,Free Democratic Party
1972-01-01,50,Germany,5.143,0.0,5.7139999999999995,44.864,5.143,November 1972,Christian Democratic Union/Christian Social Union
