,partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
78,Social Democratic Party,1980,CON,2.37,2.37,10.19,1,29.53,19.430999999999997,11.64,29.53,Portugal
79,Social Democratic Party,1983,CON,7.285,1.325,0.883,1,27.769000000000002,-20.971,11.64,27.769000000000002,Portugal
80,Social Democratic Party,1985,CON,2.174,1.087,2.174,1,30.586,26.087,11.64,30.586,Portugal
81,Social Democratic Party,1987,CON,0.0,0.0,5.8820000000000014,1,51.287,25.735,11.64,51.287,Portugal
82,Social Democratic Party,1991,CON,6.879,7.876,5.085,1,50.993,-8.774000000000001,11.64,50.993,Portugal
83,Social Democratic Party,1995,CON,5.815,4.523,3.0869999999999997,1,34.784,-4.164,11.64,34.784,Portugal
84,Social Democratic Party,1999,CON,6.494,3.766,5.195,1,32.626999999999995,-0.909,11.64,32.626999999999995,Portugal
85,Social Democratic Party,2002,CON,5.442,4.3210000000000015,4.189,1,41.013999999999996,1.1540000000000001,11.64,41.013999999999996,Portugal
86,Social Democratic Party,2005,CON,3.377,13.28,3.661,1,29.638,2.015,11.64,29.638,Portugal
87,Social Democratic Party,2009,CON,4.4,6.88,4.74,1,30.05,6.54,11.64,30.05,Portugal
88,Social Democratic Party,2011,CON,2.971,2.525,3.193,1,40.306,12.811,11.64,40.306,Portugal
89,Social Democratic Party,2019,CON,4.543,5.0360000000000005,8.374,1,29.18,-4.598,11.64,29.18,Portugal
90,Socialist Party,1975,SOC,0.0,0.0,0.0,1,40.69,-58.108000000000004,-14.0,40.69,Portugal
91,Socialist Party,1976,SOC,0.474,0.0,1.896,1,36.741,31.28,-14.0,36.741,Portugal
92,Socialist Party,1979,SOC,0.0,0.3670000000000001,1.651,1,28.236,6.606,-14.0,28.236,Portugal
93,Socialist Party,1980,SOC,6.5089999999999995,1.775,1.183,1,25.6,4.734,-14.0,25.6,Portugal
94,Socialist Party,1983,SOC,0.0,0.8,0.8,1,37.338,-12.0,-14.0,37.338,Portugal
95,Socialist Party,1985,SOC,1.37,0.0,1.37,1,21.375,17.808,-14.0,21.375,Portugal
96,Socialist Party,1987,SOC,0.0,0.0,6.061,1,22.81,-30.303,-14.0,22.81,Portugal
97,Socialist Party,1991,SOC,5.122000000000001,5.6770000000000005,6.754,1,29.58,-11.777999999999999,-14.0,29.58,Portugal
98,Socialist Party,1995,SOC,3.7310000000000003,4.627,5.148,1,44.611000000000004,-16.694000000000006,-14.0,44.611000000000004,Portugal
99,Socialist Party,1999,SOC,6.848,1.464,5.34,1,44.41,-17.7,-14.0,44.41,Portugal
100,Socialist Party,2002,SOC,5.978,4.686,5.167999999999998,1,38.551,-9.897,-14.0,38.551,Portugal
101,Socialist Party,2005,SOC,5.952999999999999,4.213,5.545,1,46.396,-10.22,-14.0,46.396,Portugal
102,Socialist Party,2009,SOC,6.316,4.593,7.751,1,37.73,-4.498,-14.0,37.73,Portugal
103,Socialist Party,2011,SOC,8.203,4.2219999999999995,4.9460000000000015,1,29.239,0.24100000000000002,-14.0,29.239,Portugal
104,Socialist Party,2015,SOC,6.115,6.858000000000001,7.635,1,33.568000000000005,-4.525,-14.0,33.568000000000005,Portugal
105,Socialist Party,2019,SOC,3.208,5.825,7.725000000000001,1,38.195,-12.620999999999999,-14.0,38.195,Portugal
106,Unified Democratic Coalition,1991,LEF,7.903,3.8989999999999996,8.957000000000003,1,8.961,-15.120999999999999,-23.66,8.961,Portugal
107,Unified Democratic Coalition,1995,LEF,7.267,3.315,7.904,1,8.738999999999999,-24.18,-23.66,8.738999999999999,Portugal
108,Unified Democratic Coalition,1999,LEF,7.223,3.505,7.4060000000000015,1,9.103,-28.924,-23.66,9.103,Portugal
109,Unified Democratic Coalition,2002,LEF,5.034,5.229,6.496,1,0.0,-19.617,-23.66,0.0,Portugal
110,Unified Democratic Coalition,2005,LEF,3.699,4.9110000000000005,5.899,1,0.0,-23.884,-23.66,0.0,Portugal
0,Amaiur,2011,SIP,0.0,0.0,8.621,1,1.39,-17.241,3.36,1.39,Spain
1,Andalusian Party,1977,ETH,0.879,3.516,1.758,1,0.01,-22.41800000000001,-9.04,0.01,Spain
2,Andalusian Party,1979,ETH,0.879,3.516,1.758,1,1.81,-22.41800000000001,-9.04,1.81,Spain
3,Andalusian Party,1989,ETH,0.879,3.516,1.758,1,1.05,-22.41800000000001,-9.04,1.05,Spain
4,Andalusian Party,1993,ETH,0.879,3.516,1.758,1,0.41200000000000003,-22.41800000000001,-9.04,0.41200000000000003,Spain
5,Andalusian Party,2000,ETH,4.77,4.69,2.01,1,0.89,-17.56,-9.04,0.89,Spain
6,Andalusian Party,2004,ETH,8.529,5.7079999999999975,2.8539999999999996,1,0.7000000000000001,-12.062999999999999,-9.04,0.7000000000000001,Spain
7,Aragonese Party,1993,ETH,3.287,1.817,1.557,1,0.62,-14.879000000000001,-9.04,0.62,Spain
8,Aragonese Party,2000,ETH,3.287,1.817,1.557,1,0.33,-14.879000000000001,-9.04,0.33,Spain
9,Aragonese Regionalist Party,1977,ETH,3.287,1.817,1.557,1,0.21,-14.879000000000001,-9.04,0.21,Spain
10,Aragonese Regionalist Party,1979,ETH,3.287,1.817,1.557,1,0.33,-14.879000000000001,-9.04,0.33,Spain
11,Aragonese Regionalist Party,1986,ETH,3.287,1.817,1.557,1,0.36,-14.879000000000001,-9.04,0.36,Spain
12,Aragonese Regionalist Party,1989,ETH,3.287,1.817,1.557,1,0.35200000000000004,-14.879000000000001,-9.04,0.35200000000000004,Spain
13,Aragonist Council,2004,ETH,5.777,9.754,2.557,1,0.364,-17.614,-9.04,0.364,Spain
14,Aragonist Council,2008,ETH,2.9610000000000003,16.173,3.872,1,0.14800000000000002,-13.780999999999999,-9.04,0.14800000000000002,Spain
15,Basque Country Unite,2015,ETH,0.0,0.877,6.1400000000000015,1,0.8690000000000001,0.877,-9.04,0.8690000000000001,Spain
16,Basque Country Unite,2016,ETH,0.0,0.862,4.31,1,0.768,10.345,-9.04,0.768,Spain
17,Basque Country Unite,2019,ETH,0.0,2.469,39.753,2,2.155,-19.901,-9.04,1.0775,Spain
18,Basque Left,1977,ETH,0.0,4.961,2.872,1,0.34,-23.499000000000002,-9.04,0.34,Spain
19,Basque Left,1979,ETH,0.0,4.961,2.872,1,0.48,-23.499000000000002,-9.04,0.48,Spain
20,Basque Left,1982,ETH,0.0,4.961,2.872,1,0.48,-23.499000000000002,-9.04,0.48,Spain
21,Basque Left,1986,ETH,0.0,4.961,2.872,1,0.5329999999999999,-23.499000000000002,-9.04,0.5329999999999999,Spain
22,Basque Left,1989,ETH,0.0,4.961,2.872,1,0.52,-23.499000000000002,-9.04,0.52,Spain
23,Basque Nationalist Party,1977,ETH,1.19,2.381,2.381,1,1.703,-20.238,-9.04,1.703,Spain
24,Basque Nationalist Party,1979,ETH,0.547,4.745,2.555,1,1.652,-25.546999999999997,-9.04,1.652,Spain
25,Basque Nationalist Party,1982,ETH,0.095,3.9960000000000004,3.33,1,1.89,-6.565,-9.04,1.89,Spain
26,Basque Nationalist Party,1986,ETH,1.8259999999999998,3.13,1.391,1,1.5419999999999998,3.478,-9.04,1.5419999999999998,Spain
27,Basque Nationalist Party,1989,ETH,2.109,2.83,1.554,1,1.251,-11.987,-9.04,1.251,Spain
28,Basque Nationalist Party,1993,ETH,2.7939999999999996,4.6560000000000015,1.508,1,1.245,-0.31,-9.04,1.245,Spain
29,Basque Nationalist Party,1996,ETH,3.2769999999999997,5.182,0.48700000000000004,1,1.273,-8.547,-9.04,1.273,Spain
30,Basque Nationalist Party,2000,ETH,3.498,6.592000000000001,0.807,1,1.527,-11.48,-9.04,1.527,Spain
31,Basque Nationalist Party,2004,ETH,0.0,0.185,2.7680000000000002,1,1.626,-11.624,-9.04,1.626,Spain
32,Basque Nationalist Party,2008,ETH,0.0,11.364,3.03,1,1.21,-2.597,-9.04,1.21,Spain
33,Basque Nationalist Party,2011,ETH,0.0,3.1010000000000004,2.326,1,1.35,-11.110999999999999,-9.04,1.35,Spain
34,Basque Nationalist Party,2015,ETH,0.0,1.129,2.032,1,1.199,-5.4179999999999975,-9.04,1.199,Spain
35,Basque Nationalist Party,2016,ETH,0.0,1.129,2.032,1,1.193,-5.4179999999999975,-9.04,1.193,Spain
36,Basque Nationalist Party,2019,ETH,0.0,1.666,18.056999999999995,2,3.1,-10.909,-9.04,1.5499999999999998,Spain
37,Basque Solidarity,1989,ETH,0.204,8.172,4.29,1,0.6729999999999999,-19.203,-9.04,0.6729999999999999,Spain
38,Basque Solidarity,1993,ETH,0.0,3.529,2.824,1,0.552,-20.941,-9.04,0.552,Spain
39,Basque Solidarity,1996,ETH,0.24,8.63,5.9,1,0.46299999999999997,-15.27,-9.04,0.46299999999999997,Spain
40,Basque Solidarity,2000,ETH,0.24,8.63,5.9,1,0.435,-15.27,-9.04,0.435,Spain
41,Basque Solidarity,2004,ETH,0.275,9.085,7.5020000000000024,1,0.312,-11.356,-9.04,0.312,Spain
42,Basque Solidarity,2008,ETH,0.0,15.325,4.7989999999999995,1,0.196,-6.6560000000000015,-9.04,0.196,Spain
43,Canarian Coalition,1993,ETH,0.93,5.088,7.44,1,0.88,-4.7589999999999995,-9.04,0.88,Spain
44,Canarian Coalition,1996,ETH,0.935,5.006,7.5360000000000005,1,0.88,-5.116000000000001,-9.04,0.88,Spain
45,Canarian Coalition,2000,ETH,2.609,0.745,2.733,1,1.071,-11.18,-9.04,1.071,Spain
46,Canarian Coalition,2004,ETH,3.111,2.333,3.556,1,0.9079999999999999,-9.111,-9.04,0.9079999999999999,Spain
47,Canarian Coalition,2008,ETH,1.902,8.685,2.895,1,0.655,-4.797,-9.04,0.655,Spain
48,Canarian Coalition,2011,ETH,0.13,0.52,5.202000000000001,1,0.6,-19.896,-9.04,0.6,Spain
49,Canarian Coalition and Canarian Nationalist Party,2015,ETH,0.948,0.316,10.742,1,0.325,-14.692,-9.04,0.325,Spain
50,Canarian Coalition and Canarian Nationalist Party,2016,ETH,1.208,0.302,9.97,1,0.325,-9.366,-9.04,0.325,Spain
51,Canarian Coalition–New Canaries,2019,ETH,2.5580000000000003,8.977,13.450999999999999,2,1.0470000000000002,-18.975,-9.04,0.5235000000000001,Spain
52,Catalan Republican Left,1977,ETH,2.83,2.83,6.604,1,0.7559999999999999,-28.302,-9.04,0.7559999999999999,Spain
53,Catalan Republican Left,1979,ETH,0.0,3.1910000000000003,0.0,1,0.6859999999999999,-22.34,-9.04,0.6859999999999999,Spain
54,Catalan Republican Left,1982,ETH,0.0,1.815,1.0959999999999999,1,0.66,-17.090999999999998,-9.04,0.66,Spain
55,Catalan Republican Left,1986,ETH,0.0,0.439,2.193,1,0.617,-11.842,-9.04,0.617,Spain
56,Catalan Republican Left,1989,ETH,0.193,2.7,2.314,1,0.41600000000000004,-20.250999999999998,-9.04,0.41600000000000004,Spain
57,Catalan Republican Left,1993,ETH,1.645,5.272,3.1210000000000004,1,0.81,-15.774000000000001,-9.04,0.81,Spain
58,Catalan Republican Left,1996,ETH,1.39,5.3,3.36,1,0.669,-14.3,-9.04,0.669,Spain
59,Catalan Republican Left,2000,ETH,1.39,5.3,3.36,1,0.84,-14.3,-9.04,0.84,Spain
60,Catalan Republican Left,2004,ETH,1.131,5.3229999999999995,3.593,1,2.519,-12.841,-9.04,2.519,Spain
61,Catalan Republican Left,2008,ETH,1.6980000000000002,4.934,7.6389999999999985,1,1.183,-10.769,-9.04,1.183,Spain
62,Catalan Republican Left,2011,ETH,1.24,2.079,11.835,1,1.071,-21.910999999999998,-9.04,1.071,Spain
63,Catalan Republican Left,2015,ETH,1.83,0.998,3.827,1,2.387,-26.622,-9.04,2.387,Spain
64,Catalan Republican Left,2016,ETH,1.743,2.4130000000000003,4.692,1,2.628,-24.263,-9.04,2.628,Spain
65,Catalan Republican Left,2019,ETH,7.011,3.342,13.859000000000002,2,7.585,-28.8665,-9.04,3.7925,Spain
66,Centre Democrats,1982,CHR,4.5889999999999995,2.611,1.5030000000000001,1,2.887,-14.953,6.13,2.887,Spain
67,Centre Democrats,1986,CHR,4.637,3.092,3.032,1,9.16,-13.08,6.13,9.16,Spain
68,Centre Democrats,1989,CHR,1.2930000000000001,4.25,1.922,1,7.949,-4.4719999999999995,6.13,7.949,Spain
69,Centre Democrats,1993,CHR,0.0,3.7310000000000003,1.493,1,1.7719999999999998,-26.119,6.13,1.7719999999999998,Spain
70,Citizens - Party of the Citizens,2015,LIB,3.603,4.732,3.88,1,13.94,-16.035999999999998,4.61,13.94,Spain
71,Citizens - Party of the Citizens,2016,LIB,2.7710000000000004,4.217000000000001,5.662999999999999,1,13.061,-27.349,4.61,13.061,Spain
72,Citizens - Party of the Citizens,2019,LIB,9.589,6.132999999999999,12.061,2,22.845,-12.9175,4.61,11.4225,Spain
73,Commitment-Q,2011,SIP,1.338,10.259,6.334000000000001,1,0.523,-23.461,3.36,0.523,Spain
74,Commitment-We can-It is time,2015,ETH,2.6830000000000003,9.03,9.236,1,2.6719999999999997,-34.83,-9.04,2.6719999999999997,Spain
75,Communist Party of Spain,1977,LEF,1.9380000000000002,0.775,4.651,1,9.27,-13.953,-23.66,9.27,Spain
76,Communist Party of Spain,1979,LEF,5.099,2.7960000000000003,1.8090000000000002,1,10.797,-21.053,-23.66,10.797,Spain
77,Communist Party of Spain,1982,LEF,2.574,3.089,1.931,1,4.1339999999999995,-31.403000000000002,-23.66,4.1339999999999995,Spain
78,Convergence and Union,1979,ETH,3.108,0.914,0.914,1,2.687,8.227,-9.04,2.687,Spain
79,Convergence and Union,1982,ETH,3.108,0.914,0.914,1,3.6910000000000003,8.227,-9.04,3.6910000000000003,Spain
80,Convergence and Union,1986,ETH,1.42,0.418,1.0859999999999999,1,5.052,11.110999999999999,-9.04,5.052,Spain
81,Convergence and Union,1989,ETH,2.273,2.418,1.112,1,5.072,-3.1910000000000003,-9.04,5.072,Spain
82,Convergence and Union,1993,ETH,1.935,3.502,2.302,1,4.981,-11.474,-9.04,4.981,Spain
83,Convergence and Union,1996,ETH,0.643,5.324,1.469,1,4.598,1.04,-9.04,4.598,Spain
84,Convergence and Union,2000,ETH,1.962,3.1830000000000003,2.184,1,4.186,-0.444,-9.04,4.186,Spain
85,Convergence and Union,2004,ETH,2.9339999999999997,3.282,5.347,1,3.227,-0.251,-9.04,3.227,Spain
86,Convergence and Union,2008,ETH,0.0,5.263,4.954,1,3.089,-9.598,-9.04,3.089,Spain
87,Convergence and Union,2011,ETH,1.7890000000000001,2.653,5.49,1,4.24,-10.857000000000001,-9.04,4.24,Spain
88,Democracy and Freedom,2015,ETH,1.976,3.2239999999999998,3.2239999999999998,1,2.25,-18.149,-9.04,2.25,Spain
89,Democratic Convergence of Catalonia,2016,ETH,2.104,3.18,3.327,1,2.01,-16.781,-9.04,2.01,Spain
90,Forum Asturias,2011,ETH,3.4789999999999996,3.2569999999999997,3.8489999999999998,1,0.414,-17.839000000000006,-9.04,0.414,Spain
91,Future Yes,2011,ETH,0.745,8.793000000000001,4.471,1,0.177,-16.393,-9.04,0.177,Spain
92,Galician Nationalist Bloc,1996,ETH,1.672,4.13,0.983,1,0.88,-9.833,-9.04,0.88,Spain
93,Galician Nationalist Bloc,2000,ETH,1.581,4.051,0.889,1,1.321,-9.98,-9.04,1.321,Spain
94,Galician Nationalist Bloc,2004,ETH,1.226,5.351,2.843,1,0.8059999999999999,-8.527999999999999,-9.04,0.8059999999999999,Spain
95,Galician Nationalist Bloc,2008,ETH,1.38,3.8489999999999998,3.9219999999999997,1,0.8340000000000001,-11.91,-9.04,0.8340000000000001,Spain
96,Galician Nationalist Bloc,2011,ETH,1.724,4.957,6.034,1,0.7659999999999999,-31.25,-9.04,0.7659999999999999,Spain
97,Galician Nationalist Bloc,2019,ETH,0.723,5.606,8.318,1,0.501,-32.55,-9.04,0.501,Spain
98,In Common We Can,2015,ETH,2.57,6.159,6.202999999999999,1,3.688,-41.427,-9.04,3.688,Spain
99,In Common We Can,2016,ETH,2.57,6.159,6.202999999999999,1,3.5469999999999997,-41.427,-9.04,3.5469999999999997,Spain
100,In Tide,2015,ETH,3.7289999999999996,6.102,10.169,1,1.629,-42.034,-9.04,1.629,Spain
101,In Tide,2016,ETH,3.667,6.0,10.0,1,1.445,-43.0,-9.04,1.445,Spain
102,Liberal Party,1986,LIB,3.752,2.5669999999999997,0.922,1,2.74,1.58,4.61,2.74,Spain
103,More Commitment,2019,ETH,10.503,21.535,18.679,2,1.3969999999999998,-27.354,-9.04,0.6985,Spain
104,More Country - Equo,2019,LEF,6.218,10.392000000000001,9.54,1,1.692,-30.068,-23.66,1.692,Spain
105,Navarrese People's Union,2004,ETH,14.773,1.136,0.0,1,0.5700000000000001,-1.136,-9.04,0.5700000000000001,Spain
106,Navarrese People's Union,2008,ETH,14.286,1.19,0.0,1,0.5700000000000001,1.19,-9.04,0.5700000000000001,Spain
107,People's Party,1989,CON,4.6819999999999995,3.8480000000000003,0.603,1,25.974,-3.1060000000000003,11.64,25.974,Spain
108,People's Party,1993,CON,2.6839999999999997,3.221,0.9129999999999999,1,35.04,-8.427,11.64,35.04,Spain
109,People's Party,1996,CON,2.394,2.8360000000000003,2.615,1,38.792,9.871,11.64,38.792,Spain
110,People's Party,2000,CON,4.162,4.738,2.572,1,44.523999999999994,3.5869999999999997,11.64,44.523999999999994,Spain
111,People's Party,2004,CON,4.512,4.654,2.85,1,37.708,9.309,11.64,37.708,Spain
112,People's Party,2008,CON,6.539,8.26,2.311,1,40.571,-3.786,11.64,40.571,Spain
113,People's Party,2011,CON,2.508,2.247,2.821,1,45.24,-3.448,11.64,45.24,Spain
114,People's Party,2015,CON,3.955,1.851,5.048,1,28.705,-4.249,11.64,28.705,Spain
115,People's Party,2016,CON,3.955,1.851,5.048,1,33.015,-4.249,11.64,33.015,Spain
116,People's Party,2019,CON,6.356,6.165,11.483999999999998,2,37.821,5.272,11.64,18.9105,Spain
117,Popular Alliance,1977,CON,0.0,0.0,2.5860000000000003,1,8.417,12.069,11.64,8.417,Spain
118,Popular Alliance,1979,CON,0.0,0.0,2.5860000000000003,1,6.459000000000001,12.069,11.64,6.459000000000001,Spain
119,Popular Alliance,1982,CON,3.8710000000000004,1.9709999999999999,1.541,1,20.5,13.262,11.64,20.5,Spain
120,Popular Alliance,1986,CON,3.843,1.636,2.093,1,18.17,13.165999999999999,11.64,18.17,Spain
121,Popular Democratic Party,1982,LIB,0.0,0.0,2.5860000000000003,1,6.0,12.069,4.61,6.0,Spain
122,Popular Democratic Party,1986,LIB,3.752,2.5669999999999997,0.922,1,5.23,1.58,4.61,5.23,Spain
123,Popular Unity,2015,LEF,9.508,9.344,9.454,1,3.676,-45.683,-23.66,3.676,Spain
124,Popular Unity Candidacy,2019,ETH,0.0,5.357,6.25,1,1.0270000000000001,-8.929,-9.04,1.0270000000000001,Spain
125,Regionalist Party of Cantabria,2019,ETH,0.9259999999999999,0.0,0.0,1,0.20199999999999999,0.0,-9.04,0.20199999999999999,Spain
126,Spanish Socialist Workers’ Party,1977,SOC,3.5589999999999997,1.068,4.982,1,30.34800000000001,-9.253,-14.0,30.34800000000001,Spain
127,Spanish Socialist Workers’ Party,1979,SOC,2.9989999999999997,1.4340000000000002,3.259,1,30.489,-10.690999999999999,-14.0,30.489,Spain
128,Spanish Socialist Workers’ Party,1982,SOC,4.063,2.18,3.32,1,48.38,-10.950999999999999,-14.0,48.38,Spain
129,Spanish Socialist Workers’ Party,1986,SOC,2.6239999999999997,2.21,4.604,1,44.343999999999994,-11.648,-14.0,44.343999999999994,Spain
130,Spanish Socialist Workers’ Party,1989,SOC,4.598,4.0569999999999995,3.313,1,39.876999999999995,-22.311999999999998,-14.0,39.876999999999995,Spain
131,Spanish Socialist Workers’ Party,1993,SOC,3.148,4.393,2.164,1,39.1,-23.213,-14.0,39.1,Spain
132,Spanish Socialist Workers’ Party,1996,SOC,1.9269999999999998,5.5820000000000025,4.421,1,37.633,-4.109,-14.0,37.633,Spain
133,Spanish Socialist Workers’ Party,2000,SOC,2.028,3.198,5.07,1,34.16,-19.657,-14.0,34.16,Spain
134,Spanish Socialist Workers’ Party,2004,SOC,6.106,2.3480000000000003,5.234,1,42.58600000000001,-12.390999999999998,-14.0,42.58600000000001,Spain
135,Spanish Socialist Workers’ Party,2008,SOC,4.436,7.9929999999999986,4.348,1,44.138999999999996,-22.903000000000002,-14.0,44.138999999999996,Spain
136,Spanish Socialist Workers’ Party,2011,SOC,1.494,4.386,8.675,1,29.13,-27.229,-14.0,29.13,Spain
137,Spanish Socialist Workers’ Party,2015,SOC,3.997,1.4369999999999998,7.231,1,21.995,-25.555999999999997,-14.0,21.995,Spain
138,Spanish Socialist Workers’ Party,2016,SOC,3.759,1.399,7.999000000000001,1,22.631999999999998,-24.624000000000002,-14.0,22.631999999999998,Spain
139,Spanish Socialist Workers’ Party,2019,SOC,7.119,5.401,21.085,2,57.152,-28.9605,-14.0,28.576,Spain
140,Teruel exists,2019,ETH,3.636,1.818,0.0,1,0.08199999999999999,-1.818,-9.04,0.08199999999999999,Spain
141,Together for Catalonia,2019,ETH,3.772,7.778,7.662000000000001,2,4.128,-17.811,-9.04,2.064,Spain
142,Union of the Democratic Centre/Centrist Bloc,1977,LIB,1.4080000000000001,1.8780000000000001,6.103,1,34.829,-0.469,4.61,34.829,Spain
143,Union of the Democratic Centre/Centrist Bloc,1979,LIB,3.7439999999999998,0.78,2.6519999999999997,1,35.047,0.46799999999999997,4.61,35.047,Spain
144,Union of the Democratic Centre/Centrist Bloc,1982,LIB,4.0489999999999995,1.784,3.157,1,6.809,-7.2070000000000025,4.61,6.809,Spain
145,"Union, Progress and Democracy",2011,LIB,3.81,5.397,4.2860000000000005,1,4.76,-22.221999999999998,4.61,4.76,Spain
146,United Left,1986,LEF,3.342,7.519,2.59,1,3.827,-25.313000000000002,-23.66,3.827,Spain
147,United Left,1989,LEF,2.657,5.3729999999999976,4.159,1,9.133,-40.035,-23.66,9.133,Spain
148,United Left,1993,LEF,2.41,6.076000000000001,4.06,1,9.63,-35.359,-23.66,9.63,Spain
149,United Left,1996,LEF,1.992,5.63,2.596,1,10.54,-26.485,-23.66,10.54,Spain
150,United Left,2000,LEF,2.6639999999999997,6.992000000000001,4.805,1,5.449,-27.214000000000002,-23.66,5.449,Spain
151,United Left,2004,LEF,5.1110000000000015,7.1480000000000015,5.6110000000000015,1,4.96,-16.512,-23.66,4.96,Spain
152,United Left,2008,LEF,4.46,4.46,2.11,1,3.842,-16.403,-23.66,3.842,Spain
153,United Left,2011,LEF,3.071,4.177,9.398,1,7.021,-36.855,-23.66,7.021,Spain
154,United Left,2019,LEF,7.11,15.422999999999998,22.203000000000003,2,3.1860000000000004,-39.719,-23.66,1.5930000000000002,Spain
155,United We Can,2016,ETH,0.581,10.174,7.558,1,13.415999999999999,-36.919000000000004,-9.04,13.415999999999999,Spain
156,Valencian style,2016,ETH,2.6489999999999996,8.915000000000003,9.119,1,2.7430000000000003,-34.488,-9.04,2.7430000000000003,Spain
157,Voice,2019,NAT,3.4539999999999997,0.0,7.005,2,25.553,33.894000000000005,10.25,12.7765,Spain
158,We can,2015,LEF,8.867000000000003,6.693000000000001,6.636,1,12.6,-32.952,-23.66,12.6,Spain
159,We can,2016,LEF,8.867000000000003,6.693000000000001,6.636,1,0.0,-32.952,-23.66,0.0,Spain
160,We can,2019,LEF,3.486,8.533,17.027,2,20.1,-38.7905,-23.66,10.05,Spain
0,Action Committee for Democracy and Pension Justice,1989,SIP,3.403,3.403,6.545,1,7.9,-7.853,3.36,7.9,Luxembourg
1,Action Committee for Democracy and Pension Justice,1994,SIP,3.403,3.403,6.545,1,9.0,-7.853,3.36,9.0,Luxembourg
2,Action Committee for Democracy and Pension Justice,1999,SIP,0.0,5.263,8.187000000000001,1,10.4,1.949,3.36,10.4,Luxembourg
3,Action Committee for Democracy and Pension Justice,2004,SIP,3.307,4.379,2.324,1,9.947,-0.894,3.36,9.947,Luxembourg
4,Alternative Democatic Reform Party,2009,SIP,4.42,3.387,3.346,1,8.127,-1.3630000000000002,3.36,8.127,Luxembourg
